,quality_score,Country of Origin,Aroma,Flavor,Aftertaste,Acidity,Processing Method,Body,Balance,Uniformity,Clean Cup,Sweetness,Cupper Points,Moisture,Category One Defects,Category Two Defects,Temperature (F)
733,84.0,Kenya,7.67,7.75,7.67,7.75,Washed / Wet,7.83,7.67,10.0,10.0,10.0,7.67,0.0,0,0,77.21345865384615
734,83.75,Kenya,7.75,7.58,7.5,7.58,Washed / Wet,7.75,7.75,10.0,10.0,10.0,7.83,0.11,0,2,77.21345865384615
735,83.67,Kenya,8.08,7.67,7.67,7.58,Washed / Wet,7.25,7.67,10.0,10.0,10.0,7.75,0.11,0,0,77.21345865384615
736,83.17,Kenya,7.83,7.75,7.67,7.75,Washed / Wet,7.83,8.5,9.33,9.33,9.33,7.83,0.1,0,1,77.21345865384615
737,82.83,Kenya,7.75,7.58,7.42,7.58,Washed / Wet,7.5,7.5,10.0,10.0,10.0,7.5,0.1,0,3,77.21345865384615
738,80.92,Kenya,7.17,7.58,7.5,7.5,Washed / Wet,8.0,7.75,10.0,10.0,10.0,5.42,0.11,0,3,77.21345865384615
739,79.83,Kenya,7.0,7.08,7.0,7.17,Washed / Wet,7.25,7.25,10.0,10.0,10.0,7.08,0.11,0,5,77.21345865384615
740,82.67,Laos,7.67,7.67,7.42,7.42,Washed / Wet,7.42,7.5,10.0,10.0,10.0,7.58,0.13,0,0,74.96715673076922
741,82.0,Laos,7.42,7.5,7.25,7.33,Washed / Wet,7.5,7.5,10.0,10.0,10.0,7.5,0.12,0,0,74.96715673076922
742,80.83,Laos,7.42,7.33,7.17,7.17,Washed / Wet,7.17,7.25,10.0,10.0,10.0,7.33,0.0,0,0,74.96715673076922
743,82.75,Malawi,7.75,7.58,7.42,7.5,Washed / Wet,7.33,7.5,10.0,10.0,10.0,7.67,0.12,0,0,72.47962365384619
744,82.33,Malawi,7.33,7.58,7.42,7.58,Washed / Wet,7.33,7.5,10.0,10.0,10.0,7.58,0.12,0,0,72.47962365384619
745,82.25,Malawi,7.58,7.42,7.33,7.42,Washed / Wet,7.58,7.5,10.0,10.0,10.0,7.42,0.13,0,0,72.47962365384619
746,82.0,Malawi,7.5,7.42,7.33,7.58,Washed / Wet,7.33,7.5,10.0,10.0,10.0,7.33,0.13,0,1,72.47962365384619
747,81.83,Malawi,7.58,7.42,7.33,7.33,Washed / Wet,7.33,7.42,10.0,10.0,10.0,7.42,0.13,0,0,72.47962365384619
748,81.58,Malawi,7.42,7.42,7.17,7.58,Washed / Wet,7.33,7.33,10.0,10.0,10.0,7.33,0.13,0,0,72.47962365384619
749,81.5,Malawi,7.67,7.42,6.92,7.5,Washed / Wet,7.5,7.17,10.0,10.0,10.0,7.33,0.12,0,0,72.47962365384619
750,81.42,Malawi,7.58,7.17,7.33,7.42,Washed / Wet,7.08,7.42,10.0,10.0,10.0,7.42,0.12,0,0,72.47962365384619
751,81.33,Malawi,7.75,7.33,7.08,7.33,Washed / Wet,7.33,7.25,10.0,10.0,10.0,7.25,0.13,0,1,72.47962365384619
752,81.17,Malawi,7.58,7.25,7.33,7.08,Washed / Wet,7.33,7.33,10.0,10.0,10.0,7.25,0.12,0,12,72.47962365384619
753,80.67,Malawi,7.5,7.25,7.17,7.17,Washed / Wet,7.25,7.17,10.0,10.0,10.0,7.17,0.12,0,1,72.47962365384619
754,80.5,Mauritius,7.25,7.25,7.17,7.17,,7.25,7.17,10.0,10.0,10.0,7.25,0.12,0,0,73.88180346153845
755,87.17,Mexico,8.17,8.25,8.17,8.0,Washed / Wet,7.83,8.17,10.0,10.0,10.0,8.58,0.13,0,0,70.13448384615384
756,85.0,Mexico,7.83,8.0,7.83,7.75,Washed / Wet,7.67,7.83,10.0,10.0,10.0,8.08,0.09,0,3,70.13448384615384
757,85.0,Mexico,7.92,8.17,7.75,8.08,,7.42,7.83,10.0,10.0,10.0,7.83,0.0,0,0,70.13448384615384
758,84.92,Mexico,7.75,8.0,7.75,7.83,Semi-washed / Semi-pulped,7.5,7.92,10.0,10.0,10.0,8.17,0.11,0,0,70.13448384615384
759,84.67,Mexico,7.83,7.58,7.67,7.92,Washed / Wet,7.92,7.83,10.0,10.0,10.0,7.92,0.13,0,3,70.13448384615384
760,84.5,Mexico,8.0,7.92,7.42,8.08,Washed / Wet,7.5,7.67,10.0,10.0,10.0,7.92,0.12,0,0,70.13448384615384
761,84.5,Mexico,7.92,7.83,7.75,7.75,Washed / Wet,7.75,7.83,10.0,10.0,10.0,7.67,0.11,0,4,70.13448384615384
762,84.42,Mexico,7.75,7.92,7.75,7.67,Washed / Wet,7.83,7.67,10.0,10.0,10.0,7.83,0.12,2,4,70.13448384615384
763,84.33,Mexico,8.0,7.75,7.75,7.83,Washed / Wet,7.5,7.67,10.0,10.0,10.0,7.83,0.12,0,1,70.13448384615384
764,84.25,Mexico,7.83,7.92,7.67,7.83,Semi-washed / Semi-pulped,7.5,7.75,10.0,10.0,10.0,7.75,0.12,0,1,70.13448384615384
765,84.25,Mexico,7.83,7.83,7.75,7.67,Washed / Wet,7.83,7.58,10.0,10.0,10.0,7.75,0.12,0,0,70.13448384615384
766,84.25,Mexico,7.83,7.92,7.67,7.75,Washed / Wet,7.5,7.75,10.0,10.0,10.0,7.83,0.1,0,4,70.13448384615384
767,84.08,Mexico,7.67,7.75,7.67,7.75,Washed / Wet,7.67,7.75,10.0,10.0,10.0,7.83,0.11,1,10,70.13448384615384
768,83.92,Mexico,7.83,7.83,7.58,7.92,Washed / Wet,7.42,7.5,10.0,10.0,10.0,7.83,0.11,0,5,70.13448384615384
769,83.92,Mexico,7.67,7.75,7.58,7.67,Washed / Wet,7.75,7.83,10.0,10.0,10.0,7.67,0.12,10,32,70.13448384615384
770,83.92,Mexico,7.5,7.67,7.58,7.83,Washed / Wet,7.75,7.75,10.0,10.0,10.0,7.83,0.11,0,2,70.13448384615384
771,83.92,Mexico,7.75,7.92,7.83,7.92,Washed / Wet,7.75,7.67,9.33,10.0,10.0,7.75,0.0,0,2,70.13448384615384
772,83.83,Mexico,7.67,8.0,7.67,7.42,Natural / Dry,7.67,7.5,10.0,10.0,10.0,7.92,0.1,0,2,70.13448384615384
773,83.83,Mexico,7.67,7.58,7.5,7.75,Natural / Dry,7.75,7.75,10.0,10.0,10.0,7.83,0.11,0,4,70.13448384615384
774,83.75,Mexico,7.83,7.58,7.58,7.5,Natural / Dry,7.75,7.67,10.0,10.0,10.0,7.83,0.13,5,5,70.13448384615384
775,83.67,Mexico,7.67,7.5,7.5,7.33,Washed / Wet,7.83,8.25,10.0,10.0,10.0,7.58,0.12,4,11,70.13448384615384
776,83.58,Mexico,7.75,7.75,7.58,7.58,Washed / Wet,7.5,7.67,10.0,10.0,10.0,7.75,0.12,1,13,70.13448384615384
777,83.58,Mexico,7.83,7.67,7.58,7.58,Washed / Wet,7.67,7.58,10.0,10.0,10.0,7.67,0.12,0,2,70.13448384615384
778,83.5,Mexico,7.83,7.58,7.25,7.5,Natural / Dry,7.5,7.42,10.0,10.0,10.0,8.42,0.13,0,14,70.13448384615384
779,83.5,Mexico,7.67,7.75,7.67,7.75,Semi-washed / Semi-pulped,7.58,7.5,10.0,10.0,10.0,7.58,0.11,0,12,70.13448384615384
780,83.5,Mexico,7.75,7.67,7.67,7.75,Washed / Wet,7.33,7.5,10.0,10.0,10.0,7.83,0.12,0,0,70.13448384615384
781,83.38,Mexico,7.25,7.88,7.38,7.63,,7.5,8.75,9.0,10.0,10.0,8.0,0.09,2,4,70.13448384615384
782,83.33,Mexico,7.75,7.75,7.5,7.67,Washed / Wet,7.5,7.58,10.0,10.0,10.0,7.58,0.12,0,2,70.13448384615384
783,83.33,Mexico,7.67,7.67,7.58,7.67,Washed / Wet,7.5,7.58,10.0,10.0,10.0,7.67,0.12,0,0,70.13448384615384
784,83.25,Mexico,7.67,7.83,7.42,7.83,Washed / Wet,7.33,7.5,10.0,10.0,10.0,7.67,0.11,0,0,70.13448384615384
785,83.25,Mexico,7.83,7.75,7.5,7.58,Natural / Dry,7.58,7.58,10.0,10.0,10.0,7.42,0.12,0,2,70.13448384615384
786,83.25,Mexico,7.58,7.75,7.5,7.5,Washed / Wet,7.58,7.58,10.0,10.0,10.0,7.75,0.12,0,6,70.13448384615384
787,83.25,Mexico,7.75,7.58,7.58,7.58,Washed / Wet,7.5,7.58,10.0,10.0,10.0,7.67,0.13,0,7,70.13448384615384
788,83.25,Mexico,7.75,7.75,7.42,7.92,Washed / Wet,7.33,7.5,10.0,10.0,10.0,7.58,0.12,0,0,70.13448384615384
789,83.17,Mexico,7.75,7.58,7.58,7.58,Washed / Wet,7.5,7.42,10.0,10.0,10.0,7.75,0.11,0,2,70.13448384615384
790,83.17,Mexico,7.75,7.67,7.58,7.5,Washed / Wet,7.42,7.58,10.0,10.0,10.0,7.67,0.12,3,8,70.13448384615384
791,83.17,Mexico,7.58,7.75,7.42,7.67,Washed / Wet,7.5,7.58,10.0,10.0,10.0,7.67,0.14,0,10,70.13448384615384
792,83.17,Mexico,7.75,7.5,7.42,7.75,Washed / Wet,7.58,7.58,10.0,10.0,10.0,7.58,0.13,0,5,70.13448384615384
793,83.17,Mexico,7.5,7.75,7.58,7.58,Washed / Wet,7.67,7.5,10.0,10.0,10.0,7.58,0.11,0,5,70.13448384615384
794,83.08,Mexico,7.75,7.67,7.42,7.75,Washed / Wet,7.5,7.5,10.0,10.0,10.0,7.5,0.1,0,1,70.13448384615384
795,83.0,Mexico,7.67,7.58,7.42,7.5,Washed / Wet,7.67,7.58,10.0,10.0,10.0,7.58,0.11,0,20,70.13448384615384
796,83.0,Mexico,7.67,7.83,7.5,7.58,Semi-washed / Semi-pulped,7.58,7.67,9.33,10.0,10.0,7.83,0.11,0,7,70.13448384615384
797,83.0,Mexico,7.5,7.67,7.5,7.5,Washed / Wet,7.58,7.58,10.0,10.0,10.0,7.67,0.11,5,8,70.13448384615384
798,82.92,Mexico,7.83,7.67,7.25,7.58,Natural / Dry,7.5,7.5,10.0,10.0,10.0,7.58,0.13,0,3,70.13448384615384
799,82.92,Mexico,7.75,7.67,7.42,7.42,Washed / Wet,7.75,7.5,10.0,10.0,10.0,7.42,0.12,2,8,70.13448384615384
800,82.92,Mexico,7.58,7.58,7.33,7.25,Natural / Dry,7.58,7.75,10.0,10.0,10.0,7.83,0.1,0,4,70.13448384615384
801,82.92,Mexico,8.0,7.92,7.67,7.17,Washed / Wet,7.67,7.42,9.33,10.0,10.0,7.75,0.14,1,4,70.13448384615384
802,82.83,Mexico,7.58,7.67,7.5,7.58,Washed / Wet,7.5,7.5,10.0,10.0,10.0,7.5,0.12,2,10,70.13448384615384
803,82.83,Mexico,7.67,7.58,7.42,7.75,Washed / Wet,7.42,7.42,10.0,10.0,10.0,7.58,0.12,0,7,70.13448384615384
804,82.83,Mexico,7.58,7.58,7.5,7.42,Washed / Wet,7.67,7.58,10.0,10.0,10.0,7.5,0.11,0,2,70.13448384615384
805,82.75,Mexico,7.58,7.58,7.5,7.5,Washed / Wet,7.5,7.5,10.0,10.0,10.0,7.58,0.12,0,6,70.13448384615384
806,82.75,Mexico,7.58,7.58,7.33,7.75,Washed / Wet,7.25,7.58,10.0,10.0,10.0,7.67,0.12,0,0,70.13448384615384
807,82.75,Mexico,8.08,8.17,8.0,8.0,Natural / Dry,7.83,7.92,6.67,10.0,10.0,8.08,0.12,1,4,70.13448384615384
808,82.67,Mexico,7.5,7.67,7.42,7.75,,7.42,7.17,10.0,10.0,10.0,7.75,0.11,0,3,70.13448384615384
809,82.67,Mexico,7.67,7.58,7.42,7.5,Natural / Dry,7.42,7.5,10.0,10.0,10.0,7.58,0.11,0,0,70.13448384615384
810,82.67,Mexico,7.58,7.58,7.42,7.58,Washed / Wet,7.42,7.5,10.0,10.0,10.0,7.58,0.11,0,2,70.13448384615384
811,82.67,Mexico,7.5,7.58,7.58,7.58,Washed / Wet,7.42,7.42,10.0,10.0,10.0,7.58,0.12,0,0,70.13448384615384
812,82.67,Mexico,7.75,7.58,7.25,7.75,,7.67,7.58,10.0,10.0,10.0,7.08,0.0,0,1,70.13448384615384
813,82.58,Mexico,7.58,7.58,7.42,7.75,Washed / Wet,7.67,7.67,9.33,10.0,10.0,7.58,0.0,0,11,70.13448384615384
814,82.58,Mexico,7.5,7.58,7.5,7.5,Washed / Wet,7.42,7.5,10.0,10.0,10.0,7.58,0.1,0,6,70.13448384615384
815,82.58,Mexico,7.67,7.58,7.58,7.75,Washed / Wet,7.67,6.83,10.0,10.0,10.0,7.5,0.12,0,0,70.13448384615384
816,82.5,Mexico,7.42,7.58,7.5,7.67,Washed / Wet,7.25,7.5,10.0,10.0,10.0,7.58,0.0,0,1,70.13448384615384
817,82.5,Mexico,7.5,7.58,7.5,7.5,Washed / Wet,7.42,7.42,10.0,10.0,10.0,7.58,0.13,0,10,70.13448384615384
818,82.5,Mexico,7.67,7.5,7.33,7.67,Washed / Wet,7.5,7.33,10.0,10.0,10.0,7.5,0.12,0,5,70.13448384615384
819,82.5,Mexico,7.92,7.5,7.33,7.58,Semi-washed / Semi-pulped,7.25,7.42,10.0,10.0,10.0,7.5,0.11,0,2,70.13448384615384
820,82.42,Mexico,7.42,7.5,7.42,7.58,Washed / Wet,7.42,7.5,10.0,10.0,10.0,7.58,0.11,0,0,70.13448384615384
821,82.42,Mexico,7.5,7.58,7.5,7.92,Washed / Wet,7.42,7.67,9.33,10.0,10.0,7.5,0.12,0,0,70.13448384615384
822,82.42,Mexico,7.5,7.42,7.42,7.67,Washed / Wet,7.42,7.58,10.0,10.0,10.0,7.42,0.12,0,5,70.13448384615384
823,82.42,Mexico,7.42,7.58,7.5,7.42,Semi-washed / Semi-pulped,7.58,7.5,10.0,10.0,10.0,7.42,0.13,0,2,70.13448384615384
824,82.42,Mexico,7.42,7.58,7.33,7.58,Washed / Wet,7.5,7.5,10.0,10.0,10.0,7.5,0.14,0,9,70.13448384615384
825,82.42,Mexico,7.75,7.33,7.25,7.58,Washed / Wet,7.58,7.33,10.0,10.0,10.0,7.58,0.13,0,1,70.13448384615384
826,82.42,Mexico,7.5,7.58,7.33,7.5,Washed / Wet,7.5,7.5,10.0,10.0,10.0,7.5,0.11,0,0,70.13448384615384
827,82.42,Mexico,7.58,7.58,7.17,7.5,Washed / Wet,7.5,7.5,10.0,10.0,10.0,7.58,0.14,0,6,70.13448384615384
828,82.42,Mexico,7.58,7.33,7.33,7.58,Washed / Wet,7.5,7.5,10.0,10.0,10.0,7.58,0.11,0,0,70.13448384615384
829,82.42,Mexico,7.67,7.58,7.33,7.42,Washed / Wet,7.58,7.33,10.0,10.0,10.0,7.5,0.13,0,4,70.13448384615384
830,82.42,Mexico,7.83,7.5,7.42,7.67,Washed / Wet,7.17,7.33,10.0,10.0,10.0,7.5,0.12,0,0,70.13448384615384
831,82.33,Mexico,7.33,7.58,7.42,7.5,Washed / Wet,7.5,7.5,10.0,10.0,10.0,7.5,0.11,0,0,70.13448384615384
832,82.33,Mexico,7.67,7.5,7.42,7.5,Washed / Wet,7.42,7.42,10.0,10.0,10.0,7.42,0.12,0,3,70.13448384615384
833,82.33,Mexico,7.58,7.67,7.58,7.33,Natural / Dry,7.0,7.58,10.0,10.0,10.0,7.58,0.15,1,8,70.13448384615384
834,82.33,Mexico,7.67,7.58,7.5,7.58,Washed / Wet,7.5,7.5,10.0,10.0,10.0,7.0,0.13,0,9,70.13448384615384
835,82.33,Mexico,8.0,7.75,7.33,7.33,Washed / Wet,7.08,7.67,9.33,10.0,10.0,7.83,0.11,0,0,70.13448384615384
836,82.25,Mexico,7.58,7.58,7.42,7.42,Washed / Wet,7.42,7.42,10.0,10.0,10.0,7.42,0.12,0,4,70.13448384615384
837,82.25,Mexico,7.58,7.58,7.5,7.17,Washed / Wet,7.42,7.42,10.0,10.0,10.0,7.58,0.16,3,8,70.13448384615384
838,82.25,Mexico,7.5,7.58,7.42,7.67,Washed / Wet,7.33,7.42,10.0,10.0,10.0,7.33,0.13,0,3,70.13448384615384
839,82.25,Mexico,7.67,7.58,7.33,7.5,Washed / Wet,7.42,7.42,10.0,10.0,10.0,7.33,0.12,0,13,70.13448384615384
840,82.25,Mexico,7.33,7.58,7.42,7.67,Washed / Wet,7.33,7.5,10.0,10.0,10.0,7.42,0.11,0,0,70.13448384615384
841,82.25,Mexico,7.42,7.5,7.42,7.58,Washed / Wet,7.42,7.5,10.0,10.0,10.0,7.42,0.1,0,3,70.13448384615384
842,82.17,Mexico,7.42,7.33,7.17,7.42,Washed / Wet,7.33,8.17,10.0,10.0,10.0,7.33,0.12,0,0,70.13448384615384
843,82.17,Mexico,7.5,7.5,7.33,7.42,Washed / Wet,7.5,7.42,10.0,10.0,10.0,7.5,0.1,1,1,70.13448384615384
844,82.17,Mexico,7.5,7.67,7.0,7.5,Washed / Wet,7.33,7.5,10.0,10.0,10.0,7.67,0.15,1,9,70.13448384615384
845,82.17,Mexico,7.5,7.58,7.25,7.5,Washed / Wet,7.5,7.33,10.0,10.0,10.0,7.5,0.12,0,4,70.13448384615384
846,82.17,Mexico,7.0,7.67,7.5,7.5,Washed / Wet,7.42,7.5,10.0,10.0,10.0,7.58,0.1,0,1,70.13448384615384
847,82.08,Mexico,7.42,7.58,7.5,7.33,Washed / Wet,7.42,7.42,10.0,10.0,10.0,7.42,0.13,0,7,70.13448384615384
848,82.08,Mexico,7.5,7.42,7.42,7.5,Washed / Wet,7.25,7.5,10.0,10.0,10.0,7.5,0.13,3,13,70.13448384615384
849,82.08,Mexico,7.67,7.5,7.25,7.58,Washed / Wet,7.42,7.33,10.0,10.0,10.0,7.33,0.11,0,11,70.13448384615384
850,82.08,Mexico,7.58,7.42,7.25,7.75,Washed / Wet,7.33,7.42,10.0,10.0,10.0,7.33,0.11,0,1,70.13448384615384
851,82.0,Mexico,7.67,7.33,7.25,7.5,Washed / Wet,7.42,7.42,10.0,10.0,10.0,7.42,0.12,0,1,70.13448384615384
852,81.92,Mexico,7.58,7.5,7.25,7.58,Washed / Wet,7.5,7.25,10.0,10.0,10.0,7.25,0.12,0,6,70.13448384615384
853,81.92,Mexico,7.5,7.5,7.25,7.25,Semi-washed / Semi-pulped,7.5,7.5,10.0,10.0,10.0,7.42,0.13,2,7,70.13448384615384
854,81.92,Mexico,7.5,7.42,7.25,7.5,Washed / Wet,7.33,7.33,10.0,10.0,10.0,7.58,0.14,2,8,70.13448384615384
855,81.92,Mexico,7.33,7.58,7.17,7.58,Washed / Wet,7.42,7.33,10.0,10.0,10.0,7.5,0.12,0,4,70.13448384615384
856,81.92,Mexico,7.67,7.42,7.33,7.83,Washed / Wet,7.5,7.5,9.33,10.0,10.0,7.33,0.12,0,0,70.13448384615384
857,81.83,Mexico,7.58,7.5,7.33,7.5,Washed / Wet,7.17,7.33,10.0,10.0,10.0,7.42,0.11,0,7,70.13448384615384
858,81.83,Mexico,7.42,7.42,7.25,7.5,Washed / Wet,7.33,7.42,10.0,10.0,10.0,7.5,0.11,0,0,70.13448384615384
859,81.83,Mexico,7.83,7.33,7.25,7.58,Washed / Wet,7.25,7.33,10.0,10.0,10.0,7.25,0.12,0,2,70.13448384615384
860,81.83,Mexico,7.33,7.33,7.25,7.5,Semi-washed / Semi-pulped,7.5,7.5,10.0,10.0,10.0,7.42,0.12,0,10,70.13448384615384
861,81.75,Mexico,7.5,7.5,7.33,7.42,Washed / Wet,7.25,7.25,10.0,10.0,10.0,7.5,0.13,2,9,70.13448384615384
862,81.75,Mexico,7.42,7.5,7.17,7.67,Washed / Wet,7.33,7.42,10.0,10.0,10.0,7.25,0.13,0,23,70.13448384615384
863,81.75,Mexico,7.42,7.5,7.33,7.58,Washed / Wet,7.33,7.33,10.0,10.0,10.0,7.25,0.11,0,1,70.13448384615384
864,81.75,Mexico,7.33,7.42,7.33,7.67,Washed / Wet,7.42,7.25,10.0,10.0,10.0,7.33,0.12,10,14,70.13448384615384
865,81.75,Mexico,7.5,7.42,7.25,7.33,Washed / Wet,7.67,7.25,10.0,10.0,10.0,7.33,0.12,0,1,70.13448384615384
866,81.67,Mexico,7.42,7.42,7.67,8.0,Washed / Wet,7.58,7.5,9.33,9.33,10.0,7.42,0.0,0,4,70.13448384615384
867,81.67,Mexico,7.5,7.42,7.08,7.58,Washed / Wet,7.33,7.33,10.0,10.0,10.0,7.42,0.12,0,6,70.13448384615384
868,81.67,Mexico,7.25,7.67,7.58,7.67,Washed / Wet,7.67,7.58,8.67,10.0,10.0,7.58,0.13,1,13,70.13448384615384
869,81.67,Mexico,7.67,7.25,7.17,7.75,Washed / Wet,7.5,7.25,10.0,10.0,10.0,7.08,0.11,0,4,70.13448384615384
870,81.67,Mexico,7.5,7.42,7.33,7.42,Washed / Wet,7.42,7.42,10.0,10.0,10.0,7.17,0.11,0,2,70.13448384615384
871,81.67,Mexico,7.58,7.42,7.25,7.58,Washed / Wet,7.25,7.17,10.0,10.0,10.0,7.42,0.11,0,2,70.13448384615384
872,81.67,Mexico,7.75,7.58,7.25,7.17,Semi-washed / Semi-pulped,7.58,7.33,9.33,10.0,10.0,7.67,0.11,0,4,70.13448384615384
873,81.58,Mexico,7.67,7.5,7.42,7.5,Washed / Wet,6.75,7.42,10.0,10.0,10.0,7.33,0.12,0,9,70.13448384615384
874,81.58,Mexico,7.33,7.5,7.25,7.5,Natural / Dry,7.5,7.17,10.0,10.0,10.0,7.33,0.11,0,0,70.13448384615384
875,81.58,Mexico,7.67,7.58,7.42,7.58,Natural / Dry,7.58,7.42,10.0,10.0,8.67,7.67,0.11,0,2,70.13448384615384
876,81.5,Mexico,7.33,7.33,7.17,7.42,Washed / Wet,7.5,7.5,10.0,10.0,10.0,7.25,0.13,0,2,70.13448384615384
877,81.5,Mexico,7.58,7.42,7.25,7.42,Washed / Wet,7.33,7.33,10.0,10.0,10.0,7.17,0.12,0,5,70.13448384615384
878,81.5,Mexico,7.42,7.25,7.17,7.42,Washed / Wet,7.17,8.0,10.0,10.0,10.0,7.08,0.12,0,10,70.13448384615384
879,81.5,Mexico,7.33,7.5,7.33,7.33,Semi-washed / Semi-pulped,7.33,7.42,10.0,10.0,10.0,7.25,0.11,0,6,70.13448384615384
880,81.5,Mexico,7.42,7.42,7.33,7.17,Washed / Wet,7.25,7.42,10.0,10.0,10.0,7.5,0.13,0,5,70.13448384615384
881,81.5,Mexico,7.5,7.5,7.25,7.5,Natural / Dry,7.42,7.58,9.33,10.0,10.0,7.42,0.11,0,3,70.13448384615384
882,81.42,Mexico,7.58,7.33,7.08,7.33,Washed / Wet,7.5,7.33,10.0,10.0,10.0,7.25,0.12,1,17,70.13448384615384
883,81.42,Mexico,7.67,7.33,7.25,7.17,Washed / Wet,7.25,7.42,10.0,10.0,10.0,7.33,0.0,1,1,70.13448384615384
884,81.42,Mexico,7.42,7.33,7.25,7.17,Washed / Wet,7.25,7.42,10.0,10.0,10.0,7.58,0.13,1,8,70.13448384615384
885,81.42,Mexico,7.42,7.42,7.25,7.25,Washed / Wet,7.5,7.33,10.0,10.0,10.0,7.25,0.13,0,1,70.13448384615384
886,81.33,Mexico,7.67,7.42,7.0,7.42,,7.58,7.08,10.0,10.0,10.0,7.17,0.12,0,0,70.13448384615384
887,81.33,Mexico,7.58,7.42,7.25,7.33,Washed / Wet,7.25,7.25,10.0,10.0,10.0,7.25,0.13,4,13,70.13448384615384
888,81.33,Mexico,7.33,7.25,7.17,7.42,Washed / Wet,7.58,7.33,10.0,10.0,10.0,7.25,0.12,0,4,70.13448384615384
889,81.25,Mexico,7.42,7.42,7.33,7.33,Washed / Wet,7.5,7.42,9.33,10.0,10.0,7.5,0.12,0,1,70.13448384615384
890,81.17,Mexico,7.75,7.58,7.08,7.25,Washed / Wet,7.08,7.25,10.0,10.0,10.0,7.17,0.12,0,10,70.13448384615384
891,81.17,Mexico,7.42,7.25,7.08,7.75,Natural / Dry,7.42,7.17,10.0,10.0,10.0,7.08,0.13,3,7,70.13448384615384
892,81.08,Mexico,7.25,7.42,7.33,7.33,Washed / Wet,7.17,7.33,10.0,10.0,10.0,7.25,0.13,5,16,70.13448384615384
893,81.08,Mexico,7.33,7.25,7.33,7.42,Washed / Wet,7.25,7.42,10.0,10.0,10.0,7.08,0.12,0,2,70.13448384615384
894,81.08,Mexico,7.33,7.33,7.25,7.42,Washed / Wet,7.25,7.25,10.0,10.0,10.0,7.25,0.11,0,5,70.13448384615384
895,81.08,Mexico,7.42,7.33,7.25,7.42,Washed / Wet,7.17,7.25,10.0,10.0,10.0,7.25,0.1,0,1,70.13448384615384
896,81.0,Mexico,7.08,7.33,7.33,7.33,Washed / Wet,7.42,7.25,10.0,10.0,10.0,7.25,0.12,0,12,70.13448384615384
897,81.0,Mexico,7.58,7.67,7.5,7.67,Washed / Wet,7.58,7.5,8.0,10.0,10.0,7.5,0.0,0,8,70.13448384615384
898,80.92,Mexico,7.5,7.33,7.17,7.42,Washed / Wet,7.5,7.33,9.33,10.0,10.0,7.33,0.11,0,11,70.13448384615384
899,80.92,Mexico,7.58,7.33,7.08,7.5,Washed / Wet,7.17,7.25,10.0,10.0,10.0,7.0,0.13,0,12,70.13448384615384
900,80.83,Mexico,7.17,7.08,7.25,7.42,Semi-washed / Semi-pulped,7.25,7.33,10.0,10.0,10.0,7.33,0.13,0,7,70.13448384615384
901,80.83,Mexico,7.33,7.25,7.33,7.33,Washed / Wet,7.25,7.17,10.0,10.0,10.0,7.17,0.11,0,3,70.13448384615384
902,80.83,Mexico,7.5,7.17,7.33,7.25,Washed / Wet,7.17,7.17,10.0,10.0,10.0,7.25,0.13,0,1,70.13448384615384
903,80.75,Mexico,7.58,7.33,7.42,7.25,Washed / Wet,7.5,7.5,9.33,9.33,10.0,7.5,0.11,0,2,70.13448384615384
904,80.67,Mexico,7.25,7.17,7.17,7.25,Washed / Wet,7.17,7.42,10.0,10.0,10.0,7.25,0.12,0,4,70.13448384615384
905,80.5,Mexico,7.25,7.25,7.08,7.33,Washed / Wet,7.25,7.17,10.0,10.0,10.0,7.17,0.15,0,1,70.13448384615384
906,80.42,Mexico,6.92,7.17,7.08,7.5,Washed / Wet,7.33,7.17,10.0,10.0,10.0,7.25,0.1,2,4,70.13448384615384
907,80.42,Mexico,7.42,7.08,7.08,7.33,Washed / Wet,7.25,7.17,10.0,10.0,10.0,7.08,0.12,4,16,70.13448384615384
908,80.33,Mexico,7.25,7.08,7.08,7.33,Semi-washed / Semi-pulped,7.33,7.17,10.0,10.0,10.0,7.08,0.11,0,21,70.13448384615384
909,80.25,Mexico,7.25,7.17,7.0,7.33,Washed / Wet,7.33,7.0,10.0,10.0,10.0,7.17,0.1,0,2,70.13448384615384
910,80.25,Mexico,7.58,7.33,7.17,7.25,Washed / Wet,6.75,7.0,10.0,10.0,10.0,7.17,0.11,2,8,70.13448384615384
911,80.17,Mexico,7.33,7.08,6.92,7.42,Washed / Wet,7.25,7.08,10.0,10.0,10.0,7.08,0.11,0,2,70.13448384615384
912,80.17,Mexico,7.58,7.42,7.33,7.5,Washed / Wet,7.08,7.17,8.67,10.0,10.0,7.42,0.14,1,2,70.13448384615384
913,80.17,Mexico,7.33,7.33,7.17,7.08,Washed / Wet,7.25,7.0,10.0,10.0,10.0,7.0,0.12,0,12,70.13448384615384
914,80.08,Mexico,7.33,7.17,7.25,7.08,Washed / Wet,7.08,7.08,10.0,10.0,10.0,7.08,0.15,0,0,70.13448384615384
915,80.08,Mexico,7.25,7.08,7.0,7.17,Washed / Wet,7.33,7.17,10.0,10.0,10.0,7.08,0.14,1,17,70.13448384615384
916,80.0,Mexico,7.58,7.75,7.42,7.5,Washed / Wet,7.5,7.5,8.67,8.67,10.0,7.42,0.0,0,2,70.13448384615384
