Temperature - (Celsius), Year, Month, Country, ISO3
22.4823, 2013, Jan, Ethiopia, ETH
23.8165, 2013, Feb, Ethiopia, ETH
24.9588, 2013, Mar, Ethiopia, ETH
25.225, 2013, Apr, Ethiopia, ETH
25.1946, 2013, May, Ethiopia, ETH
23.9753, 2013, Jun, Ethiopia, ETH
23.4139, 2013, Jul, Ethiopia, ETH
22.8888, 2013, Aug, Ethiopia, ETH
23.6526, 2013, Sep, Ethiopia, ETH
22.967, 2013, Oct, Ethiopia, ETH
22.3652, 2013, Nov, Ethiopia, ETH
20.8906, 2013, Dec, Ethiopia, ETH
21.7849, 2014, Jan, Ethiopia, ETH
22.798, 2014, Feb, Ethiopia, ETH
24.6631, 2014, Mar, Ethiopia, ETH
24.6675, 2014, Apr, Ethiopia, ETH
24.2738, 2014, May, Ethiopia, ETH
24.7976, 2014, Jun, Ethiopia, ETH
23.7186, 2014, Jul, Ethiopia, ETH
23.0807, 2014, Aug, Ethiopia, ETH
23.3995, 2014, Sep, Ethiopia, ETH
22.731, 2014, Oct, Ethiopia, ETH
22.4696, 2014, Nov, Ethiopia, ETH
21.9304, 2014, Dec, Ethiopia, ETH
21.2843, 2015, Jan, Ethiopia, ETH
23.7349, 2015, Feb, Ethiopia, ETH
25.124, 2015, Mar, Ethiopia, ETH
25.1284, 2015, Apr, Ethiopia, ETH
24.8063, 2015, May, Ethiopia, ETH
24.6489, 2015, Jun, Ethiopia, ETH
24.6472, 2015, Jul, Ethiopia, ETH
23.5835, 2015, Aug, Ethiopia, ETH
24.3798, 2015, Sep, Ethiopia, ETH
24.0153, 2015, Oct, Ethiopia, ETH
22.873, 2015, Nov, Ethiopia, ETH
21.888, 2015, Dec, Ethiopia, ETH
22.3607, 2016, Jan, Ethiopia, ETH
23.9324, 2016, Feb, Ethiopia, ETH
26.4227, 2016, Mar, Ethiopia, ETH
25.2007, 2016, Apr, Ethiopia, ETH
24.3455, 2016, May, Ethiopia, ETH
24.3142, 2016, Jun, Ethiopia, ETH
23.61, 2016, Jul, Ethiopia, ETH
23.2247, 2016, Aug, Ethiopia, ETH
23.7536, 2016, Sep, Ethiopia, ETH
23.4548, 2016, Oct, Ethiopia, ETH
22.2788, 2016, Nov, Ethiopia, ETH
21.7234, 2016, Dec, Ethiopia, ETH
22.3812, 1991, Jan, Guatemala, GTM
21.9202, 1991, Feb, Guatemala, GTM
23.7404, 1991, Mar, Guatemala, GTM
25.2664, 1991, Apr, Guatemala, GTM
25.4334, 1991, May, Guatemala, GTM
25.3804, 1991, Jun, Guatemala, GTM
24.6625, 1991, Jul, Guatemala, GTM
24.4066, 1991, Aug, Guatemala, GTM
23.8344, 1991, Sep, Guatemala, GTM
23.538, 1991, Oct, Guatemala, GTM
21.6561, 1991, Nov, Guatemala, GTM
21.6771, 1991, Dec, Guatemala, GTM
21.3004, 1992, Jan, Guatemala, GTM
21.7599, 1992, Feb, Guatemala, GTM
23.864, 1992, Mar, Guatemala, GTM
24.491, 1992, Apr, Guatemala, GTM
24.546, 1992, May, Guatemala, GTM
25.3725, 1992, Jun, Guatemala, GTM
24.4894, 1992, Jul, Guatemala, GTM
24.4315, 1992, Aug, Guatemala, GTM
23.6671, 1992, Sep, Guatemala, GTM
23.5324, 1992, Oct, Guatemala, GTM
22.8659, 1992, Nov, Guatemala, GTM
22.3468, 1992, Dec, Guatemala, GTM
22.0776, 1993, Jan, Guatemala, GTM
21.947, 1993, Feb, Guatemala, GTM
22.817, 1993, Mar, Guatemala, GTM
24.5042, 1993, Apr, Guatemala, GTM
24.5714, 1993, May, Guatemala, GTM
25.0861, 1993, Jun, Guatemala, GTM
24.5156, 1993, Jul, Guatemala, GTM
24.0836, 1993, Aug, Guatemala, GTM
23.7884, 1993, Sep, Guatemala, GTM
24.1421, 1993, Oct, Guatemala, GTM
22.5371, 1993, Nov, Guatemala, GTM
21.4906, 1993, Dec, Guatemala, GTM
21.6898, 1994, Jan, Guatemala, GTM
22.5182, 1994, Feb, Guatemala, GTM
23.6017, 1994, Mar, Guatemala, GTM
25.2627, 1994, Apr, Guatemala, GTM
25.1998, 1994, May, Guatemala, GTM
25.1393, 1994, Jun, Guatemala, GTM
24.4976, 1994, Jul, Guatemala, GTM
24.4654, 1994, Aug, Guatemala, GTM
24.1964, 1994, Sep, Guatemala, GTM
23.8988, 1994, Oct, Guatemala, GTM
22.958, 1994, Nov, Guatemala, GTM
21.8406, 1994, Dec, Guatemala, GTM
21.7339, 1995, Jan, Guatemala, GTM
21.9174, 1995, Feb, Guatemala, GTM
23.3118, 1995, Mar, Guatemala, GTM
24.8198, 1995, Apr, Guatemala, GTM
25.5956, 1995, May, Guatemala, GTM
25.2148, 1995, Jun, Guatemala, GTM
24.168, 1995, Jul, Guatemala, GTM
24.3439, 1995, Aug, Guatemala, GTM
24.0348, 1995, Sep, Guatemala, GTM
23.5345, 1995, Oct, Guatemala, GTM
22.6392, 1995, Nov, Guatemala, GTM
22.2871, 1995, Dec, Guatemala, GTM
20.4628, 1996, Jan, Guatemala, GTM
21.5532, 1996, Feb, Guatemala, GTM
22.3859, 1996, Mar, Guatemala, GTM
24.4085, 1996, Apr, Guatemala, GTM
25.1031, 1996, May, Guatemala, GTM
24.8621, 1996, Jun, Guatemala, GTM
24.4795, 1996, Jul, Guatemala, GTM
24.0568, 1996, Aug, Guatemala, GTM
24.6568, 1996, Sep, Guatemala, GTM
23.8062, 1996, Oct, Guatemala, GTM
21.9182, 1996, Nov, Guatemala, GTM
21.6385, 1996, Dec, Guatemala, GTM
21.6835, 1997, Jan, Guatemala, GTM
22.3605, 1997, Feb, Guatemala, GTM
24.1967, 1997, Mar, Guatemala, GTM
24.678, 1997, Apr, Guatemala, GTM
25.4429, 1997, May, Guatemala, GTM
25.5541, 1997, Jun, Guatemala, GTM
24.6278, 1997, Jul, Guatemala, GTM
25.189, 1997, Aug, Guatemala, GTM
24.4349, 1997, Sep, Guatemala, GTM
23.8159, 1997, Oct, Guatemala, GTM
22.9075, 1997, Nov, Guatemala, GTM
22.0903, 1997, Dec, Guatemala, GTM
21.6595, 1998, Jan, Guatemala, GTM
22.6405, 1998, Feb, Guatemala, GTM
23.8836, 1998, Mar, Guatemala, GTM
25.3585, 1998, Apr, Guatemala, GTM
25.9232, 1998, May, Guatemala, GTM
25.904, 1998, Jun, Guatemala, GTM
24.434, 1998, Jul, Guatemala, GTM
24.9106, 1998, Aug, Guatemala, GTM
24.3588, 1998, Sep, Guatemala, GTM
24.3625, 1998, Oct, Guatemala, GTM
22.9392, 1998, Nov, Guatemala, GTM
21.929, 1998, Dec, Guatemala, GTM
21.5578, 1999, Jan, Guatemala, GTM
21.5808, 1999, Feb, Guatemala, GTM
23.0548, 1999, Mar, Guatemala, GTM
24.6455, 1999, Apr, Guatemala, GTM
25.5248, 1999, May, Guatemala, GTM
24.7131, 1999, Jun, Guatemala, GTM
24.2277, 1999, Jul, Guatemala, GTM
24.3174, 1999, Aug, Guatemala, GTM
23.6972, 1999, Sep, Guatemala, GTM
23.1706, 1999, Oct, Guatemala, GTM
21.1458, 1999, Nov, Guatemala, GTM
21.0491, 1999, Dec, Guatemala, GTM
21.1485, 2000, Jan, Guatemala, GTM
21.8877, 2000, Feb, Guatemala, GTM
23.5821, 2000, Mar, Guatemala, GTM
24.7852, 2000, Apr, Guatemala, GTM
24.9509, 2000, May, Guatemala, GTM
24.7938, 2000, Jun, Guatemala, GTM
24.5089, 2000, Jul, Guatemala, GTM
24.3679, 2000, Aug, Guatemala, GTM
24.3185, 2000, Sep, Guatemala, GTM
23.7124, 2000, Oct, Guatemala, GTM
23.0436, 2000, Nov, Guatemala, GTM
21.7264, 2000, Dec, Guatemala, GTM
21.2084, 2001, Jan, Guatemala, GTM
23.181, 2001, Feb, Guatemala, GTM
23.5245, 2001, Mar, Guatemala, GTM
25.3074, 2001, Apr, Guatemala, GTM
25.1419, 2001, May, Guatemala, GTM
25.5559, 2001, Jun, Guatemala, GTM
24.8852, 2001, Jul, Guatemala, GTM
25.1384, 2001, Aug, Guatemala, GTM
24.4445, 2001, Sep, Guatemala, GTM
24.0985, 2001, Oct, Guatemala, GTM
22.6835, 2001, Nov, Guatemala, GTM
22.3538, 2001, Dec, Guatemala, GTM
21.863, 2002, Jan, Guatemala, GTM
22.1751, 2002, Feb, Guatemala, GTM
23.798, 2002, Mar, Guatemala, GTM
25.3189, 2002, Apr, Guatemala, GTM
25.8501, 2002, May, Guatemala, GTM
25.5474, 2002, Jun, Guatemala, GTM
25.0983, 2002, Jul, Guatemala, GTM
24.9541, 2002, Aug, Guatemala, GTM
24.6247, 2002, Sep, Guatemala, GTM
24.4883, 2002, Oct, Guatemala, GTM
22.9037, 2002, Nov, Guatemala, GTM
22.4279, 2002, Dec, Guatemala, GTM
21.3564, 2003, Jan, Guatemala, GTM
23.4508, 2003, Feb, Guatemala, GTM
24.7478, 2003, Mar, Guatemala, GTM
24.8684, 2003, Apr, Guatemala, GTM
26.3195, 2003, May, Guatemala, GTM
26.0749, 2003, Jun, Guatemala, GTM
24.6476, 2003, Jul, Guatemala, GTM
25.1445, 2003, Aug, Guatemala, GTM
25.0258, 2003, Sep, Guatemala, GTM
24.38, 2003, Oct, Guatemala, GTM
23.0585, 2003, Nov, Guatemala, GTM
21.122, 2003, Dec, Guatemala, GTM
21.9729, 2004, Jan, Guatemala, GTM
22.7744, 2004, Feb, Guatemala, GTM
24.3009, 2004, Mar, Guatemala, GTM
25.2692, 2004, Apr, Guatemala, GTM
25.2841, 2004, May, Guatemala, GTM
25.5306, 2004, Jun, Guatemala, GTM
24.7148, 2004, Jul, Guatemala, GTM
25.227, 2004, Aug, Guatemala, GTM
24.7182, 2004, Sep, Guatemala, GTM
24.8525, 2004, Oct, Guatemala, GTM
23.3606, 2004, Nov, Guatemala, GTM
22.3101, 2004, Dec, Guatemala, GTM
21.7979, 2005, Jan, Guatemala, GTM
22.502, 2005, Feb, Guatemala, GTM
24.6452, 2005, Mar, Guatemala, GTM
25.5949, 2005, Apr, Guatemala, GTM
25.8287, 2005, May, Guatemala, GTM
25.4882, 2005, Jun, Guatemala, GTM
25.1244, 2005, Jul, Guatemala, GTM
25.3763, 2005, Aug, Guatemala, GTM
24.9039, 2005, Sep, Guatemala, GTM
23.7052, 2005, Oct, Guatemala, GTM
22.6261, 2005, Nov, Guatemala, GTM
22.5226, 2005, Dec, Guatemala, GTM
22.123, 2006, Jan, Guatemala, GTM
22.0085, 2006, Feb, Guatemala, GTM
24.0958, 2006, Mar, Guatemala, GTM
25.3068, 2006, Apr, Guatemala, GTM
25.3102, 2006, May, Guatemala, GTM
25.0422, 2006, Jun, Guatemala, GTM
24.8041, 2006, Jul, Guatemala, GTM
25.0145, 2006, Aug, Guatemala, GTM
25.0401, 2006, Sep, Guatemala, GTM
24.6657, 2006, Oct, Guatemala, GTM
22.4719, 2006, Nov, Guatemala, GTM
22.6242, 2006, Dec, Guatemala, GTM
22.0018, 2007, Jan, Guatemala, GTM
22.5272, 2007, Feb, Guatemala, GTM
23.8258, 2007, Mar, Guatemala, GTM
25.2421, 2007, Apr, Guatemala, GTM
25.5465, 2007, May, Guatemala, GTM
25.6974, 2007, Jun, Guatemala, GTM
25.0717, 2007, Jul, Guatemala, GTM
24.7622, 2007, Aug, Guatemala, GTM
24.5298, 2007, Sep, Guatemala, GTM
23.5051, 2007, Oct, Guatemala, GTM
22.3627, 2007, Nov, Guatemala, GTM
22.2236, 2007, Dec, Guatemala, GTM
21.9625, 2008, Jan, Guatemala, GTM
23.1244, 2008, Feb, Guatemala, GTM
23.8418, 2008, Mar, Guatemala, GTM
25.1611, 2008, Apr, Guatemala, GTM
26.2329, 2008, May, Guatemala, GTM
25.0683, 2008, Jun, Guatemala, GTM
24.642, 2008, Jul, Guatemala, GTM
24.97, 2008, Aug, Guatemala, GTM
24.9462, 2008, Sep, Guatemala, GTM
23.4366, 2008, Oct, Guatemala, GTM
21.918, 2008, Nov, Guatemala, GTM
22.0142, 2008, Dec, Guatemala, GTM
21.9543, 2009, Jan, Guatemala, GTM
22.5191, 2009, Feb, Guatemala, GTM
23.4139, 2009, Mar, Guatemala, GTM
25.6846, 2009, Apr, Guatemala, GTM
25.9457, 2009, May, Guatemala, GTM
25.5835, 2009, Jun, Guatemala, GTM
25.5042, 2009, Jul, Guatemala, GTM
25.0125, 2009, Aug, Guatemala, GTM
25.0165, 2009, Sep, Guatemala, GTM
24.7983, 2009, Oct, Guatemala, GTM
22.6149, 2009, Nov, Guatemala, GTM
23.1418, 2009, Dec, Guatemala, GTM
21.6141, 2010, Jan, Guatemala, GTM
22.1477, 2010, Feb, Guatemala, GTM
24.0266, 2010, Mar, Guatemala, GTM
25.6162, 2010, Apr, Guatemala, GTM
25.9839, 2010, May, Guatemala, GTM
25.9875, 2010, Jun, Guatemala, GTM
24.8057, 2010, Jul, Guatemala, GTM
24.7473, 2010, Aug, Guatemala, GTM
24.529, 2010, Sep, Guatemala, GTM
23.7239, 2010, Oct, Guatemala, GTM
22.3043, 2010, Nov, Guatemala, GTM
20.4514, 2010, Dec, Guatemala, GTM
22.2226, 2011, Jan, Guatemala, GTM
22.7236, 2011, Feb, Guatemala, GTM
23.8732, 2011, Mar, Guatemala, GTM
25.4677, 2011, Apr, Guatemala, GTM
26.3725, 2011, May, Guatemala, GTM
25.5565, 2011, Jun, Guatemala, GTM
24.8303, 2011, Jul, Guatemala, GTM
25.4121, 2011, Aug, Guatemala, GTM
24.9109, 2011, Sep, Guatemala, GTM
23.2392, 2011, Oct, Guatemala, GTM
22.1225, 2011, Nov, Guatemala, GTM
22.0218, 2011, Dec, Guatemala, GTM
22.8805, 2012, Jan, Guatemala, GTM
23.1891, 2012, Feb, Guatemala, GTM
24.584, 2012, Mar, Guatemala, GTM
25.3867, 2012, Apr, Guatemala, GTM
25.267, 2012, May, Guatemala, GTM
24.9458, 2012, Jun, Guatemala, GTM
24.9656, 2012, Jul, Guatemala, GTM
24.9202, 2012, Aug, Guatemala, GTM
24.8576, 2012, Sep, Guatemala, GTM
23.8215, 2012, Oct, Guatemala, GTM
22.6497, 2012, Nov, Guatemala, GTM
22.4682, 2012, Dec, Guatemala, GTM
22.9763, 2013, Jan, Guatemala, GTM
23.3091, 2013, Feb, Guatemala, GTM
23.4089, 2013, Mar, Guatemala, GTM
25.7173, 2013, Apr, Guatemala, GTM
25.5475, 2013, May, Guatemala, GTM
24.9775, 2013, Jun, Guatemala, GTM
24.7727, 2013, Jul, Guatemala, GTM
24.6247, 2013, Aug, Guatemala, GTM
24.3302, 2013, Sep, Guatemala, GTM
24.113, 2013, Oct, Guatemala, GTM
22.7309, 2013, Nov, Guatemala, GTM
22.1726, 2013, Dec, Guatemala, GTM
21.663, 2014, Jan, Guatemala, GTM
23.3485, 2014, Feb, Guatemala, GTM
24.3501, 2014, Mar, Guatemala, GTM
25.5894, 2014, Apr, Guatemala, GTM
25.1907, 2014, May, Guatemala, GTM
25.1619, 2014, Jun, Guatemala, GTM
25.6149, 2014, Jul, Guatemala, GTM
25.3265, 2014, Aug, Guatemala, GTM
24.2848, 2014, Sep, Guatemala, GTM
23.856, 2014, Oct, Guatemala, GTM
22.4287, 2014, Nov, Guatemala, GTM
22.3471, 2014, Dec, Guatemala, GTM
22.5967, 2015, Jan, Guatemala, GTM
22.3542, 2015, Feb, Guatemala, GTM
24.1382, 2015, Mar, Guatemala, GTM
25.8305, 2015, Apr, Guatemala, GTM
25.745, 2015, May, Guatemala, GTM
25.4183, 2015, Jun, Guatemala, GTM
25.4931, 2015, Jul, Guatemala, GTM
25.6804, 2015, Aug, Guatemala, GTM
25.2491, 2015, Sep, Guatemala, GTM
24.4121, 2015, Oct, Guatemala, GTM
23.8275, 2015, Nov, Guatemala, GTM
23.7656, 2015, Dec, Guatemala, GTM
22.6342, 2016, Jan, Guatemala, GTM
22.0936, 2016, Feb, Guatemala, GTM
24.7485, 2016, Mar, Guatemala, GTM
26.2265, 2016, Apr, Guatemala, GTM
26.4461, 2016, May, Guatemala, GTM
25.77, 2016, Jun, Guatemala, GTM
25.5622, 2016, Jul, Guatemala, GTM
25.5793, 2016, Aug, Guatemala, GTM
25.1772, 2016, Sep, Guatemala, GTM
24.5091, 2016, Oct, Guatemala, GTM
23.0775, 2016, Nov, Guatemala, GTM
23.4041, 2016, Dec, Guatemala, GTM
23.3157, 1991, Jan, Haiti, HTI
23.485, 1991, Feb, Haiti, HTI
24.0286, 1991, Mar, Haiti, HTI
24.7976, 1991, Apr, Haiti, HTI
25.4231, 1991, May, Haiti, HTI
26.1235, 1991, Jun, Haiti, HTI
26.7506, 1991, Jul, Haiti, HTI
26.3526, 1991, Aug, Haiti, HTI
26.1518, 1991, Sep, Haiti, HTI
25.924, 1991, Oct, Haiti, HTI
24.5597, 1991, Nov, Haiti, HTI
23.2447, 1991, Dec, Haiti, HTI
23.1234, 1992, Jan, Haiti, HTI
23.6805, 1992, Feb, Haiti, HTI
24.4709, 1992, Mar, Haiti, HTI
25.1729, 1992, Apr, Haiti, HTI
24.9083, 1992, May, Haiti, HTI
26.4836, 1992, Jun, Haiti, HTI
26.4433, 1992, Jul, Haiti, HTI
26.7163, 1992, Aug, Haiti, HTI
26.2173, 1992, Sep, Haiti, HTI
25.7644, 1992, Oct, Haiti, HTI
24.9723, 1992, Nov, Haiti, HTI
23.8269, 1992, Dec, Haiti, HTI
23.4254, 1993, Jan, Haiti, HTI
23.3161, 1993, Feb, Haiti, HTI
23.6226, 1993, Mar, Haiti, HTI
24.7637, 1993, Apr, Haiti, HTI
25.4052, 1993, May, Haiti, HTI
26.2418, 1993, Jun, Haiti, HTI
26.2693, 1993, Jul, Haiti, HTI
26.457, 1993, Aug, Haiti, HTI
26.1083, 1993, Sep, Haiti, HTI
26.2049, 1993, Oct, Haiti, HTI
24.8253, 1993, Nov, Haiti, HTI
23.7509, 1993, Dec, Haiti, HTI
23.2541, 1994, Jan, Haiti, HTI
23.6321, 1994, Feb, Haiti, HTI
24.3856, 1994, Mar, Haiti, HTI
25.0911, 1994, Apr, Haiti, HTI
25.9164, 1994, May, Haiti, HTI
26.7675, 1994, Jun, Haiti, HTI
26.4865, 1994, Jul, Haiti, HTI
26.7487, 1994, Aug, Haiti, HTI
26.7439, 1994, Sep, Haiti, HTI
26.039, 1994, Oct, Haiti, HTI
25.3593, 1994, Nov, Haiti, HTI
23.9134, 1994, Dec, Haiti, HTI
23.1038, 1995, Jan, Haiti, HTI
23.7531, 1995, Feb, Haiti, HTI
23.7638, 1995, Mar, Haiti, HTI
25.2142, 1995, Apr, Haiti, HTI
26.0861, 1995, May, Haiti, HTI
26.7065, 1995, Jun, Haiti, HTI
26.7428, 1995, Jul, Haiti, HTI
26.4882, 1995, Aug, Haiti, HTI
26.6961, 1995, Sep, Haiti, HTI
25.4944, 1995, Oct, Haiti, HTI
24.794, 1995, Nov, Haiti, HTI
23.6593, 1995, Dec, Haiti, HTI
23.0098, 1996, Jan, Haiti, HTI
22.9212, 1996, Feb, Haiti, HTI
23.6205, 1996, Mar, Haiti, HTI
24.6996, 1996, Apr, Haiti, HTI
25.5831, 1996, May, Haiti, HTI
26.2323, 1996, Jun, Haiti, HTI
26.2599, 1996, Jul, Haiti, HTI
25.9796, 1996, Aug, Haiti, HTI
26.4652, 1996, Sep, Haiti, HTI
25.8097, 1996, Oct, Haiti, HTI
24.4069, 1996, Nov, Haiti, HTI
22.789, 1996, Dec, Haiti, HTI
22.687, 1997, Jan, Haiti, HTI
23.412, 1997, Feb, Haiti, HTI
24.0769, 1997, Mar, Haiti, HTI
24.7951, 1997, Apr, Haiti, HTI
26.2739, 1997, May, Haiti, HTI
26.8265, 1997, Jun, Haiti, HTI
26.777, 1997, Jul, Haiti, HTI
26.7874, 1997, Aug, Haiti, HTI
26.6973, 1997, Sep, Haiti, HTI
25.8468, 1997, Oct, Haiti, HTI
25.3281, 1997, Nov, Haiti, HTI
24.8252, 1997, Dec, Haiti, HTI
23.8631, 1998, Jan, Haiti, HTI
23.5524, 1998, Feb, Haiti, HTI
24.0884, 1998, Mar, Haiti, HTI
24.7852, 1998, Apr, Haiti, HTI
25.6081, 1998, May, Haiti, HTI
26.9579, 1998, Jun, Haiti, HTI
27.051, 1998, Jul, Haiti, HTI
26.9083, 1998, Aug, Haiti, HTI
26.5308, 1998, Sep, Haiti, HTI
26.2432, 1998, Oct, Haiti, HTI
25.1959, 1998, Nov, Haiti, HTI
24.2659, 1998, Dec, Haiti, HTI
23.3081, 1999, Jan, Haiti, HTI
22.4841, 1999, Feb, Haiti, HTI
24.0334, 1999, Mar, Haiti, HTI
24.7145, 1999, Apr, Haiti, HTI
25.8796, 1999, May, Haiti, HTI
26.3466, 1999, Jun, Haiti, HTI
26.3325, 1999, Jul, Haiti, HTI
27.0078, 1999, Aug, Haiti, HTI
26.3067, 1999, Sep, Haiti, HTI
25.8972, 1999, Oct, Haiti, HTI
24.4717, 1999, Nov, Haiti, HTI
22.9534, 1999, Dec, Haiti, HTI
22.3967, 2000, Jan, Haiti, HTI
22.7773, 2000, Feb, Haiti, HTI
23.5455, 2000, Mar, Haiti, HTI
24.9738, 2000, Apr, Haiti, HTI
25.5788, 2000, May, Haiti, HTI
26.2413, 2000, Jun, Haiti, HTI
26.8807, 2000, Jul, Haiti, HTI
26.8477, 2000, Aug, Haiti, HTI
26.5054, 2000, Sep, Haiti, HTI
25.6969, 2000, Oct, Haiti, HTI
25.0801, 2000, Nov, Haiti, HTI
23.4272, 2000, Dec, Haiti, HTI
22.622, 2001, Jan, Haiti, HTI
23.6069, 2001, Feb, Haiti, HTI
24.1743, 2001, Mar, Haiti, HTI
24.8272, 2001, Apr, Haiti, HTI
25.5868, 2001, May, Haiti, HTI
26.3779, 2001, Jun, Haiti, HTI
26.5827, 2001, Jul, Haiti, HTI
27.1684, 2001, Aug, Haiti, HTI
26.9699, 2001, Sep, Haiti, HTI
25.9393, 2001, Oct, Haiti, HTI
24.6045, 2001, Nov, Haiti, HTI
24.0723, 2001, Dec, Haiti, HTI
23.5719, 2002, Jan, Haiti, HTI
23.4783, 2002, Feb, Haiti, HTI
24.4361, 2002, Mar, Haiti, HTI
24.7852, 2002, Apr, Haiti, HTI
25.5653, 2002, May, Haiti, HTI
26.2047, 2002, Jun, Haiti, HTI
26.6872, 2002, Jul, Haiti, HTI
27.0902, 2002, Aug, Haiti, HTI
26.3306, 2002, Sep, Haiti, HTI
26.1689, 2002, Oct, Haiti, HTI
25.8467, 2002, Nov, Haiti, HTI
24.3855, 2002, Dec, Haiti, HTI
23.4231, 2003, Jan, Haiti, HTI
24.0018, 2003, Feb, Haiti, HTI
24.7815, 2003, Mar, Haiti, HTI
25.0863, 2003, Apr, Haiti, HTI
26.1237, 2003, May, Haiti, HTI
26.6172, 2003, Jun, Haiti, HTI
26.5683, 2003, Jul, Haiti, HTI
26.6991, 2003, Aug, Haiti, HTI
26.7237, 2003, Sep, Haiti, HTI
26.4247, 2003, Oct, Haiti, HTI
25.0125, 2003, Nov, Haiti, HTI
23.9514, 2003, Dec, Haiti, HTI
23.1434, 2004, Jan, Haiti, HTI
23.8863, 2004, Feb, Haiti, HTI
24.119, 2004, Mar, Haiti, HTI
24.7169, 2004, Apr, Haiti, HTI
25.328, 2004, May, Haiti, HTI
26.6515, 2004, Jun, Haiti, HTI
26.531, 2004, Jul, Haiti, HTI
27.0027, 2004, Aug, Haiti, HTI
26.4353, 2004, Sep, Haiti, HTI
26.0293, 2004, Oct, Haiti, HTI
24.6576, 2004, Nov, Haiti, HTI
23.6917, 2004, Dec, Haiti, HTI
22.6908, 2005, Jan, Haiti, HTI
22.5816, 2005, Feb, Haiti, HTI
24.8765, 2005, Mar, Haiti, HTI
25.2955, 2005, Apr, Haiti, HTI
25.7929, 2005, May, Haiti, HTI
26.43, 2005, Jun, Haiti, HTI
26.7861, 2005, Jul, Haiti, HTI
27.1291, 2005, Aug, Haiti, HTI
27.1668, 2005, Sep, Haiti, HTI
25.5565, 2005, Oct, Haiti, HTI
24.7428, 2005, Nov, Haiti, HTI
23.2037, 2005, Dec, Haiti, HTI
22.7825, 2006, Jan, Haiti, HTI
22.9519, 2006, Feb, Haiti, HTI
23.9501, 2006, Mar, Haiti, HTI
24.6748, 2006, Apr, Haiti, HTI
25.7067, 2006, May, Haiti, HTI
26.4013, 2006, Jun, Haiti, HTI
26.4627, 2006, Jul, Haiti, HTI
26.6568, 2006, Aug, Haiti, HTI
26.9838, 2006, Sep, Haiti, HTI
26.5008, 2006, Oct, Haiti, HTI
25.0885, 2006, Nov, Haiti, HTI
24.3369, 2006, Dec, Haiti, HTI
23.2882, 2007, Jan, Haiti, HTI
23.4704, 2007, Feb, Haiti, HTI
24.1975, 2007, Mar, Haiti, HTI
24.5301, 2007, Apr, Haiti, HTI
25.3975, 2007, May, Haiti, HTI
26.2972, 2007, Jun, Haiti, HTI
26.346, 2007, Jul, Haiti, HTI
26.2573, 2007, Aug, Haiti, HTI
26.074, 2007, Sep, Haiti, HTI
25.2273, 2007, Oct, Haiti, HTI
24.1635, 2007, Nov, Haiti, HTI
23.135, 2007, Dec, Haiti, HTI
22.28, 2008, Jan, Haiti, HTI
22.9273, 2008, Feb, Haiti, HTI
23.5432, 2008, Mar, Haiti, HTI
24.2355, 2008, Apr, Haiti, HTI
24.9794, 2008, May, Haiti, HTI
25.8453, 2008, Jun, Haiti, HTI
26.1718, 2008, Jul, Haiti, HTI
26.3644, 2008, Aug, Haiti, HTI
26.092, 2008, Sep, Haiti, HTI
25.2668, 2008, Oct, Haiti, HTI
23.89, 2008, Nov, Haiti, HTI
22.9445, 2008, Dec, Haiti, HTI
22.6239, 2009, Jan, Haiti, HTI
22.5614, 2009, Feb, Haiti, HTI
22.8764, 2009, Mar, Haiti, HTI
24.3881, 2009, Apr, Haiti, HTI
24.7808, 2009, May, Haiti, HTI
25.7181, 2009, Jun, Haiti, HTI
26.7545, 2009, Jul, Haiti, HTI
26.8418, 2009, Aug, Haiti, HTI
27.1674, 2009, Sep, Haiti, HTI
26.6672, 2009, Oct, Haiti, HTI
25.2264, 2009, Nov, Haiti, HTI
24.4371, 2009, Dec, Haiti, HTI
23.3305, 2010, Jan, Haiti, HTI
23.7597, 2010, Feb, Haiti, HTI
24.6469, 2010, Mar, Haiti, HTI
25.2904, 2010, Apr, Haiti, HTI
26.1298, 2010, May, Haiti, HTI
26.5424, 2010, Jun, Haiti, HTI
26.4985, 2010, Jul, Haiti, HTI
27.2753, 2010, Aug, Haiti, HTI
26.474, 2010, Sep, Haiti, HTI
24.7428, 2010, Oct, Haiti, HTI
24.186, 2010, Nov, Haiti, HTI
22.1731, 2010, Dec, Haiti, HTI
22.8775, 2011, Jan, Haiti, HTI
22.9747, 2011, Feb, Haiti, HTI
23.2309, 2011, Mar, Haiti, HTI
24.5275, 2011, Apr, Haiti, HTI
24.718, 2011, May, Haiti, HTI
25.5873, 2011, Jun, Haiti, HTI
25.9709, 2011, Jul, Haiti, HTI
26.3772, 2011, Aug, Haiti, HTI
26.0026, 2011, Sep, Haiti, HTI
25.5599, 2011, Oct, Haiti, HTI
24.3805, 2011, Nov, Haiti, HTI
23.066, 2011, Dec, Haiti, HTI
22.3719, 2012, Jan, Haiti, HTI
23.248, 2012, Feb, Haiti, HTI
23.6405, 2012, Mar, Haiti, HTI
24.389, 2012, Apr, Haiti, HTI
25.1996, 2012, May, Haiti, HTI
26.2287, 2012, Jun, Haiti, HTI
26.2679, 2012, Jul, Haiti, HTI
26.6135, 2012, Aug, Haiti, HTI
26.4005, 2012, Sep, Haiti, HTI
26.2327, 2012, Oct, Haiti, HTI
24.3804, 2012, Nov, Haiti, HTI
23.4373, 2012, Dec, Haiti, HTI
